date,ticker,side,shares_delta,shares_after,price,notional,fee,exec_session
2017-05-31,RF,SELL,-359.2532338499847,0.0,7.269314289093018,2611.5246662285695,6.006506732325709,OPEN
2017-05-31,TDG,SELL,-18.801535813401006,0.0,124.71826934814453,2344.8950077345326,5.393258517789424,OPEN
2017-05-31,ZION,SELL,-114.7154472763823,0.0,23.71089744567871,2720.006205805464,6.256014273352567,OPEN
2017-05-31,ALGN,BUY,18.61593339101858,18.61593339101858,145.1999969482422,2703.0334715645777,6.216976984598528,CLOSE
2017-05-31,APO,BUY,137.320978237922,137.320978237922,19.684053421020508,2703.0334714620512,6.216976984362717,CLOSE
2017-05-31,BLDR,BUY,197.87946571130496,197.87946571130496,13.65999984741211,2703.0334714224155,6.216976984271555,CLOSE
2017-05-31,GEN,BUY,182.01743662340368,182.01743662340368,14.850409507751465,2703.033471408744,6.2169769842401115,CLOSE
2017-05-31,LRCX,BUY,196.81967839109888,196.81967839109888,13.733552932739258,2703.0334713888733,6.2169769841944085,CLOSE
2017-05-31,STX,BUY,89.49395511575787,89.49395511575787,30.20353126525879,2703.0334713904595,6.216976984198056,CLOSE
2017-05-31,TER,BUY,79.57052131267135,79.57052131267135,33.97028732299805,2703.0334714321853,6.216976984294026,CLOSE
2017-05-31,TTWO,BUY,35.223267482760654,35.223267482760654,76.73999786376953,2703.0334713820353,6.216976984178681,CLOSE
2017-05-31,VRTX,BUY,21.869203111104117,21.869203111104117,123.5999984741211,2703.033471162713,6.216976983674239,CLOSE
2017-06-30,BAC,SELL,-201.04610922074895,0.0,16.592435836791992,3335.844667481952,7.672442735208489,OPEN
2017-06-30,BLDR,SELL,-197.87946571130496,0.0,15.079999923706055,2984.022327829474,6.86325135400779,OPEN
2017-06-30,DXC,SELL,-67.71309588660475,0.0,52.70629119873047,3568.906149766948,8.20848414446398,OPEN
2017-06-30,INCY,SELL,-28.628285007118325,0.0,129.74000549316406,3714.233854083398,8.542737864391816,OPEN
2017-06-30,SLM,SELL,-393.934205030453,0.0,8.860579490661621,3490.4853377629215,8.02811627685472,OPEN
2017-06-30,URI,SELL,-30.304789325895598,0.0,103.84584045410156,3147.026317332114,7.238160529863864,OPEN
2017-06-30,VRTX,SELL,-21.869203111104117,0.0,132.1999969482422,2891.1085845484527,6.649549744461441,OPEN
2017-06-30,ADSK,BUY,22.838192814248984,22.838192814248984,100.81999969482422,2302.546592562919,5.295857162894714,CLOSE
2017-06-30,AVGO,BUY,124.43362566291387,124.43362566291387,18.504215240478516,2302.546592419689,5.2958571625652855,CLOSE
2017-06-30,BBY,BUY,54.49481809872845,54.49481809872845,42.25257873535156,2302.5465923851852,5.295857162485926,CLOSE
2017-06-30,IPGP,BUY,15.868687080212466,15.868687080212466,145.10000610351562,2302.5465921936084,5.2958571620453,CLOSE
2017-06-30,JBL,BUY,83.47702339428228,83.47702339428228,27.582998275756836,2302.5465923498014,5.295857162404544,CLOSE
2017-06-30,MAR,BUY,24.680230650228072,24.680230650228072,93.29518127441406,2302.546592407378,5.295857162536969,CLOSE
2017-06-30,SWKS,BUY,28.910559855872233,28.910559855872233,79.64379119873047,2302.546592599487,5.2958571629788205,CLOSE
2017-06-30,TSLA,BUY,95.5123842264906,95.5123842264906,24.107309341430664,2302.5465924855916,5.29585716271686,CLOSE
2017-06-30,VIAV,BUY,218.6653989384846,218.6653989384846,10.529999732971191,2302.546592432282,5.295857162594249,CLOSE
2017-06-30,ZBRA,BUY,22.906353656871087,22.906353656871087,100.5199966430664,2302.5465926935735,5.295857163195219,CLOSE
2017-07-31,AMAT,SELL,-86.59010952356782,0.0,37.580326080322266,3254.0845512264973,7.484394467820943,OPEN
2017-07-31,AVGO,SELL,-124.43362566291387,0.0,19.58485221862793,2437.014169636236,5.605132590163343,OPEN
2017-07-31,FMC,SELL,-62.1389068423146,0.0,38.0364875793457,2363.5457583018188,5.436155244094183,OPEN
2017-07-31,TER,SELL,-79.57052131267135,0.0,31.684635162353516,2521.1629374702666,5.798674756181613,OPEN
2017-07-31,VIAV,SELL,-218.6653989384846,0.0,11.050000190734863,2416.25269997737,5.557381209947951,OPEN
2017-07-31,ZBRA,SELL,-22.906353656871087,0.0,102.8499984741211,2355.9184386568695,5.4186124089108,OPEN
2017-07-31,MTD,BUY,3.332331309136013,3.332331309136013,573.0800170898438,1909.6924835886878,4.392292712253981,CLOSE
2017-07-31,NKTR,BUY,5.832012251304587,5.832012251304587,327.45001220703125,1909.6924828812428,4.392292710626858,CLOSE
2017-07-31,NOW,BUY,86.4505418510709,86.4505418510709,22.09000015258789,1909.6924826814618,4.392292710167363,CLOSE
2017-07-31,PENN,BUY,94.7268103751526,94.7268103751526,20.15999984741211,1909.6924827089122,4.392292710230498,CLOSE
2017-07-31,PKG,BUY,22.3995793587885,22.3995793587885,85.25572967529297,1909.6924826531447,4.392292710102232,CLOSE
2017-07-31,PODD,BUY,37.95850587424243,37.95850587424243,50.310001373291016,1909.6924826612117,4.3922927101207865,CLOSE
2017-07-31,VRTX,BUY,12.578661512676724,12.578661512676724,151.82000732421875,1909.6924829834488,4.392292710861932,CLOSE
2017-07-31,WYNN,BUY,16.244511671075394,16.244511671075394,117.55924224853516,1909.6924827491089,4.39229271032295,CLOSE
2017-08-31,JBL,SELL,-83.47702339428228,0.0,27.831920623779297,2323.325889019032,5.343649544743773,OPEN
2017-08-31,WDC,SELL,-84.07291367615365,0.0,42.04409408569336,3534.76949265858,8.129969833114735,OPEN
2017-08-31,AMAT,BUY,17.720940701167645,17.720940701167645,41.132198333740234,728.9012475808773,1.6764728694360178,CLOSE
2017-08-31,BA,BUY,3.208572706069656,3.208572706069656,227.1730499267578,728.9012475495944,1.676472869364067,CLOSE
2017-08-31,CDNS,BUY,18.551825669950905,18.551825669950905,39.290000915527344,728.9012475570747,1.6764728693812718,CLOSE
2017-08-31,EA,BUY,6.170138664784788,6.170138664784788,118.1336898803711,728.9012475445732,1.6764728693525184,CLOSE
2017-08-31,NRG,BUY,35.48689100741969,35.48689100741969,20.540014266967773,728.9012475827309,1.676472869440281,CLOSE
2017-08-31,NVR,BUY,0.267894672703996,0.267894672703996,2720.85009765625,728.9012463882566,1.6764728666929902,CLOSE
2017-08-31,TER,BUY,21.420869281609736,21.420869281609736,34.02762222290039,728.9012476007478,1.67647286948172,CLOSE
2017-08-31,ZBRA,BUY,7.070533256730816,7.070533256730816,103.08999633789062,728.9012475433137,1.6764728693496216,CLOSE
2017-09-29,IDXX,SELL,-19.025121578060737,0.0,154.35000610351562,2936.5276316938016,6.754013552895744,OPEN
2017-09-29,MAR,SELL,-24.680230650228072,0.0,95.502685546875,2357.0283070130777,5.421165106130078,OPEN
2017-09-29,BA,BUY,2.147950798362151,5.356523504431807,240.96495056152344,517.5808579359204,1.190435973252617,CLOSE
2017-09-29,DXC,BUY,9.013719117913459,9.013719117913459,70.64558410644531,636.7794520564292,1.4645927397297873,CLOSE
2017-09-29,EA,BUY,4.59612886007203,10.766267524856818,114.78899383544922,527.5850073857384,1.2134455169871985,CLOSE
2017-09-29,FMC,BUY,10.125383492343529,10.125383492343529,62.8894157409668,636.7794519867144,1.4645927395694434,CLOSE
2017-09-29,LYV,BUY,14.621801680319466,14.621801680319466,43.54999923706055,636.7794520223633,1.4645927396514358,CLOSE
2017-09-29,NRG,BUY,24.707005979767043,60.19389698718673,21.10072135925293,521.3356488004603,1.1990719922410586,CLOSE
2017-09-29,NVR,BUY,0.18173824326713983,0.4496329159711358,2855.0,518.8626845276842,1.1933841744136737,CLOSE
2017-09-29,RCL,BUY,5.8160486433693785,5.8160486433693785,109.48661041259766,636.7794519573002,1.4645927395017906,CLOSE
2017-09-29,TPL,BUY,15.942905544722626,15.942905544722626,39.94124221801758,636.7794520207419,1.4645927396477065,CLOSE
2017-10-31,ADSK,SELL,-22.838192814248984,0.0,124.27999877929688,2838.3305750762106,6.5281603226752845,OPEN
2017-10-31,MU,SELL,-58.17484265157209,99.66807389,40.221343994140625,2339.870358093885,5.381701823615935,OPEN
2017-10-31,ABBV,BUY,7.384705213088107,7.384705213088107,63.59382629394531,469.62166055311747,1.08012981927217,CLOSE
2017-10-31,ALB,BUY,3.73094321510744,3.73094321510744,125.87210083007812,469.6216605632996,1.080129819295589,CLOSE
2017-10-31,AMAT,BUY,7.1976876079572785,24.918628309124923,51.442596435546875,370.267738885283,0.8516157994361508,CLOSE
2017-10-31,BA,BUY,1.3366480458680976,6.693171550299905,244.5385284423828,326.8619461819712,0.7517824762185337,CLOSE
2017-10-31,CBOE,BUY,4.642941025051379,4.642941025051379,101.14745330810547,469.62166054367174,1.080129819250445,CLOSE
2017-10-31,FMC,BUY,6.07840616225103,16.20378965459456,65.38922119140625,397.46224503463935,0.9141631635796704,CLOSE
2017-10-31,FSLR,BUY,8.566611878987787,8.566611878987787,54.81999969482422,469.62166059178804,1.0801298193611124,CLOSE
2017-10-31,LYV,BUY,9.133265392953597,23.75506707327306,43.779998779296875,399.85434775450284,0.9196649998353565,CLOSE
2017-10-31,NRG,BUY,16.193746581390894,76.38764356857763,20.63898277282715,334.2224567208552,0.768711650457967,CLOSE
2017-10-31,NVR,BUY,0.09411333513529478,0.5437462511064306,3281.3701171875,308.8206855418087,0.7102875767461599,CLOSE
2017-10-31,ODFL,BUY,12.059543640739113,12.059543640739113,38.94190979003906,469.6216605667018,1.0801298193034141,CLOSE
2017-10-31,TPL,BUY,9.930156271464025,25.87306181618665,40.2496223449707,399.6850397529694,0.9192755914318296,CLOSE
2017-10-31,VRTX,BUY,1.8406148786056657,14.41927639128239,146.22999572753906,269.15310583455135,0.619052143419468,CLOSE
2017-11-30,APO,SELL,-137.320978237922,0.0,17.567049026489258,2412.32435707104,5.548346021263392,OPEN
2017-11-30,PODD,SELL,-37.95850587424243,0.0,71.55999755859375,2716.310587688655,6.247514351683907,OPEN
2017-11-30,ABBV,BUY,6.05795072296916,13.442655936057267,68.29377746582031,413.7203385733611,0.9515567787187305,CLOSE
2017-11-30,ADSK,BUY,4.24180716923314,4.24180716923314,109.69999694824219,465.3262335199073,1.0702503370957868,CLOSE
2017-11-30,AMAT,BUY,7.106652245055897,32.02528055418082,48.188026428222656,342.45554620094146,0.7876477562621653,CLOSE
2017-11-30,ATI,BUY,20.43593430957377,20.43593430957377,22.770000457763672,465.32623358382307,1.070250337242793,CLOSE
2017-11-30,BA,BUY,1.0791293885165227,7.772300938816428,263.78839111328125,284.66180519983254,0.6547221519596148,CLOSE
2017-11-30,CBOE,BUY,3.7294632839027275,8.372404308954106,110.67191314697266,412.7468366409061,0.9493177242740841,CLOSE
2017-11-30,CF,BUY,15.193861367794156,15.193861367794156,30.62593650817871,465.3262335641332,1.0702503371975063,CLOSE
2017-11-30,FMC,BUY,5.34209649279114,21.545886147385698,66.47364044189453,355.1086014677041,0.8167497833757194,CLOSE
2017-11-30,FSLR,BUY,6.616591102071886,15.183202981059672,62.099998474121094,410.8902973425473,0.9450476838878588,CLOSE
2017-11-30,IBKR,BUY,34.29372752784738,34.29372752784738,13.568843841552734,465.3262335701194,1.0702503372112746,CLOSE
2017-11-30,NRG,BUY,12.56873505784184,88.95637862641946,22.82671546936035,286.9029389751301,0.6598767596427992,CLOSE
2017-11-30,NVR,BUY,0.07826757647078986,0.6220138275772205,3475.0,271.9798282359948,0.625553604942788,CLOSE
2017-11-30,ON,BUY,23.17361729837632,23.17361729837632,20.079999923706055,465.32623358338986,1.0702503372417966,CLOSE
2017-12-29,LRCX,SELL,-196.81967839109888,0.0,16.42652130126953,3233.062639600404,7.436044071080929,OPEN
2017-12-29,TRGP,SELL,-93.2897305206625,0.0,25.85665512084961,2412.1603883897683,5.547968893296467,OPEN
2017-12-29,ABBV,BUY,5.56035217414215,19.003008110199417,68.14580535888672,378.9146769859536,0.8715037570676932,CLOSE
2017-12-29,BA,BUY,0.8762754554776856,8.648576394294114,281.047119140625,246.27469233564253,0.5664317923719778,CLOSE
2017-12-29,BLDR,BUY,21.78593147255262,21.78593147255262,21.790000915527344,474.71546673253755,1.0918455734848365,CLOSE
2017-12-29,CBOE,BUY,3.3738791642521346,11.74628347320624,111.7120132446289,376.90283388271195,0.8668765179302375,CLOSE
2017-12-29,CNC,BUY,9.4114884942691,9.4114884942691,50.439998626708984,474.7154667262208,1.0918455734703079,CLOSE
2017-12-29,CPRI,BUY,7.5411510873186876,7.5411510873186876,62.95000076293945,474.71546670015306,1.091845573410352,CLOSE
2017-12-29,DHI,BUY,10.15183655078696,10.15183655078696,46.76153564453125,474.7154667270796,1.091845573472283,CLOSE
2017-12-29,DINO,BUY,11.963295160878273,11.963295160878273,39.68099594116211,474.715466721735,1.0918455734599903,CLOSE
2017-12-29,FSLR,BUY,5.442893275573598,20.62609625663327,67.5199966430664,367.5041356952981,0.8452595120991855,CLOSE
2017-12-29,IBKR,BUY,30.128910863422103,64.42263839126949,14.08011245727539,424.2184531722094,0.9757024422960817,CLOSE
2017-12-29,NRG,BUY,10.88743200131027,99.84381062772974,23.51192855834961,255.98452339869638,0.5887644038170017,CLOSE
2017-12-29,NVR,BUY,0.07026555090682617,0.6922793784840466,3508.219970703125,246.50700894378463,0.5669661205707046,CLOSE
2017-12-29,PHM,BUY,15.600924832682962,15.600924832682962,30.428674697875977,474.71546671972504,1.0918455734553676,CLOSE
2017-12-29,PODD,BUY,6.879934300348969,6.879934300348969,69.0,474.71546672407885,1.0918455734653814,CLOSE
2018-01-31,EW,SELL,-164.75911799562607,0.0,14.136637687683105,2329.1399568463953,5.357021900746709,OPEN
2018-01-31,NKTR,SELL,-1.8879897413045867,3.94402251,1254.1500244140625,2367.822380150647,5.445991474346488,OPEN
2018-01-31,NOW,SELL,-86.4505418510709,0.0,29.77400016784668,2573.978447584221,5.920150429443709,OPEN
2018-01-31,STX,SELL,-89.49395511575787,0.0,29.22181510925293,2615.1758097884567,6.01490436251345,OPEN
2018-01-31,VRTX,SELL,-14.41927639128239,0.0,166.72000122070312,2403.9817775562556,5.529158088379387,OPEN
2018-01-31,WYNN,SELL,-16.244511671075394,0.0,145.19264221191406,2358.5835709657117,5.424742213221136,OPEN
2018-01-31,BLDR,BUY,54.723817392851544,76.50974886540416,21.420000076293945,1172.184172729976,2.6960235972789444,CLOSE
2018-01-31,CAT,BUY,9.448422672576871,9.448422672576871,136.98483276367188,1294.2905996834284,2.976868379271885,CLOSE
2018-01-31,CPRI,BUY,17.637220663189417,25.178371750508106,66.0,1164.0565637705015,2.6773300966721534,CLOSE
2018-01-31,DHI,BUY,26.162035713212074,36.31387226399903,44.91195297241211,1174.9881176143467,2.702472670512997,CLOSE
2018-01-31,DINO,BUY,31.704148711038208,43.66744387191648,37.155418395996094,1177.9809102475049,2.709356093569261,CLOSE
2018-01-31,FSLR,BUY,13.871785737356106,34.49788199398938,67.16999816894531,931.7678225782114,2.1430659919298862,CLOSE
2018-01-31,GAP,BUY,51.37267365392705,51.37267365392705,25.19414520263672,1294.290599484708,2.9768683788148285,CLOSE
2018-01-31,IBKR,BUY,68.19967112670412,132.6223095179736,15.216794967651367,1037.7804123963094,2.386894948511512,CLOSE
2018-01-31,NRG,BUY,34.081049533128656,133.9248601608584,21.497516632080078,732.6579291771783,1.68511323710751,CLOSE
2018-01-31,NVR,BUY,0.22609983880917278,0.9183792172932195,3178.169921875,718.5837070440988,1.652742526201427,CLOSE
2018-01-31,TKO,BUY,40.266551720214665,40.266551720214665,32.143070220947266,1294.2905994982648,2.976868378846009,CLOSE
2018-01-31,URBN,BUY,37.94460792457146,37.94460792457146,34.11000061035156,1294.290599466683,2.976868378773371,CLOSE
2018-01-31,URI,BUY,7.378842563269937,7.378842563269937,175.4056396484375,1294.2905996754794,2.9768683792536024,CLOSE
2018-02-28,NRG,SELL,-133.9248601608584,0.0,17.761072158813477,2378.6491051760104,5.470892941904824,OPEN
2018-02-28,NVR,SELL,-0.9183792172932195,0.0,2904.5,2667.4324366281558,6.135094604244758,OPEN
2018-02-28,ABBV,BUY,4.113438193582881,23.116446303782297,82.2040023803711,338.1410830567965,0.777724491030632,CLOSE
2018-02-28,ANF,BUY,27.56772601474305,27.56772601474305,18.740005493164062,516.6193369503267,1.1882244749857513,CLOSE
2018-02-28,BLDR,BUY,18.19379809884338,94.70354696424755,19.18000030517578,348.95705308812256,0.8026012221026818,CLOSE
2018-02-28,CPRI,BUY,5.332708216039337,30.51107996654744,62.93000030517578,335.58732966276887,0.7718508582243683,CLOSE
2018-02-28,DINO,BUY,10.46648735421359,54.13393122613007,33.42591857910156,349.8519541111396,0.804659494455621,CLOSE
2018-02-28,FSLR,BUY,4.278370169929359,38.77625216391874,62.849998474121094,268.89555865178545,0.6184597848991065,CLOSE
2018-02-28,IBKR,BUY,16.106848492622976,148.7291580105966,16.526832580566406,266.1951884381283,0.612248933407695,CLOSE
2018-02-28,KSS,BUY,11.931133294561421,11.931133294561421,43.300106048583984,516.6193369343008,1.1882244749488917,CLOSE
2018-02-28,ODFL,BUY,10.180620174484764,22.240163815223877,44.69618225097656,455.0348547467398,1.0465801659175016,CLOSE
2018-02-28,ON,BUY,18.950128496315386,42.12374579469171,23.920000076293945,453.2870750776441,1.0425602726785814,CLOSE
2018-02-28,PODD,BUY,6.09394471940721,12.973879019756179,75.08999633789062,457.5942866635953,1.0524668593262692,CLOSE
2018-02-28,TKO,BUY,10.292261031394563,50.558812751609224,34.68906021118164,357.02886262724445,0.8211663840426621,CLOSE
2018-02-28,TPL,BUY,6.739732037103043,32.612793853289695,53.28266906738281,359.1109117357993,0.8259550969923383,CLOSE
2018-03-29,PENN,SELL,-94.7268103751526,0.0,25.889999389648438,2452.477062796044,5.640697244430901,OPEN
2018-03-29,TTWO,SELL,-35.223267482760654,0.0,98.08999633789062,3455.0501783925347,7.9466154103028295,OPEN
2018-03-29,ABBV,BUY,5.22532245451871,28.341768758301008,67.17266082763672,350.9988129524195,0.8072972697905648,CLOSE
2018-03-29,ADBE,BUY,2.492485262789072,2.492485262789072,216.0800018310547,538.5762201473395,1.2387253063388808,CLOSE
2018-03-29,AMZN,BUY,7.442290603837875,7.442290603837875,72.36699676513672,538.5762200531428,1.2387253061222285,CLOSE
2018-03-29,ANF,BUY,20.954413378322894,48.52213939306594,22.177690505981445,464.72049463884224,1.0688571376693372,CLOSE
2018-03-29,AXON,BUY,13.700742844722907,13.700742844722907,39.310001373291016,538.5762200411646,1.2387253060946786,CLOSE
2018-03-29,CPRI,BUY,4.989780534040248,35.50086050058769,62.08000183105469,309.76558468977964,0.7124608447864932,CLOSE
2018-03-29,DECK,BUY,35.89304597285625,35.89304597285625,15.005029678344727,538.5762200688997,1.2387253061584693,CLOSE
2018-03-29,KSS,BUY,10.985618406241496,22.91675170080292,43.33955001831055,476.1117583993763,1.0950570443185654,CLOSE
2018-03-29,NOW,BUY,16.276102072325294,16.276102072325294,33.09000015258789,538.57622005678,1.238725306130594,CLOSE
2018-03-29,NTAP,BUY,10.767777465321002,10.767777465321002,50.017398834228516,538.5762200411788,1.238725306094711,CLOSE
2018-03-29,TKO,BUY,10.288154423188901,60.846967174798124,32.84870910644531,337.9525918895209,0.777290961345898,CLOSE
2018-03-29,TPL,BUY,6.75863835477485,39.37143220806455,50.3423957824707,340.24604700666214,0.7825659081153229,CLOSE
2018-03-29,URBN,BUY,9.988159449467094,47.93276737403855,36.959999084472656,369.1623641078707,0.8490734374481026,CLOSE
2018-04-30,BBY,SELL,-54.49481809872845,0.0,43.61884307861328,2377.000919246011,5.645452080654829,OPEN
2018-04-30,CPRI,SELL,-35.50086050058769,0.0,69.76000213623047,2476.5401043590173,5.881860781700328,OPEN
2018-04-30,ADBE,BUY,2.044345214053208,4.53683047684228,221.60000610351562,453.0269119118838,1.0759531903154806,CLOSE
2018-04-30,AMZN,BUY,5.739689534732277,13.181980138570152,78.30650329589844,449.45501746894683,1.0674698284658968,CLOSE
2018-04-30,ANF,BUY,16.371291549686994,64.89343094275293,23.469329833984375,384.2232411879253,0.9125423043960629,CLOSE
2018-04-30,AXON,BUY,10.727711399976286,24.428454244699193,41.97999954223633,450.34931966024794,1.0695938243490015,CLOSE
2018-04-30,EL,BUY,3.852700192294216,3.852700192294216,134.4066162109375,517.8283961214938,1.2298587571575446,CLOSE
2018-04-30,KSS,BUY,9.911547195485344,32.82829889628826,41.09682083129883,407.33307925382354,0.9674288979755493,CLOSE
2018-04-30,LULU,BUY,5.188661124860826,5.188661124860826,99.80000305175781,517.8283960956476,1.229858757096159,CLOSE
2018-04-30,NOW,BUY,13.674538731585383,29.950640803910677,33.22800064086914,454.377581736709,1.0791610737079935,CLOSE
2018-04-30,PODD,BUY,4.499128024367201,17.47300704412338,86.0,386.9250100955793,0.9189590906823728,CLOSE
2018-04-30,STX,BUY,12.160397661352196,12.160397661352196,42.58317947387695,517.8283960870741,1.2298587570757966,CLOSE
2018-04-30,URBN,BUY,7.235303468447363,55.16807084248591,40.27000045776367,291.3656739864344,0.6920026564229831,CLOSE
2018-05-31,ALGN,SELL,-18.61593339101858,0.0,331.70001220703125,6174.905333046144,14.20228226600613,OPEN
2018-05-31,IPGP,SELL,-15.868687080212466,0.0,245.97000122070312,3903.220980490816,8.977408255128877,OPEN
2018-05-31,MU,SELL,-99.66807389,0.0,57.3570671081543,5716.668402649211,13.148337326093184,OPEN
2018-05-31,AMZN,BUY,13.99916064060682,27.18114077917697,81.48100280761719,1140.6656474615684,2.623530989161607,CLOSE
2018-05-31,ANF,BUY,47.341245159324906,112.23467610207783,21.847911834716797,1034.307350386644,2.378906905889281,CLOSE
2018-05-31,AXON,BUY,15.572550997476993,40.001005242176184,63.68000030517578,991.6600522717004,2.2808181202249105,CLOSE
2018-05-31,CPRI,BUY,25.66712356938931,25.66712356938931,57.38999938964844,1473.0362059812835,3.3879832737569515,CLOSE
2018-05-31,KSS,BUY,23.1982749485749,56.02657384486316,44.15989685058594,1024.4334288405994,2.3561968863333784,CLOSE
2018-05-31,LULU,BUY,12.416625731417351,17.605286856278177,105.05000305175781,1304.3665709779273,3.0000431132492325,CLOSE
2018-05-31,NTAP,BUY,23.174821171820327,33.94259863714133,55.571861267089844,1287.8679470500156,2.9620962782150357,CLOSE
2018-05-31,PANW,BUY,42.47309716395455,42.47309716395455,34.6816291809082,1473.0362060049556,3.3879832738113973,CLOSE
2018-05-31,PODD,BUY,10.298724652358949,27.77173169648233,93.79000091552734,965.9173945735099,2.2216100075190726,CLOSE
2018-05-31,STX,BUY,31.774351541593813,43.93474920294601,41.450374603271484,1317.0587741751003,3.0292351806027304,CLOSE
2018-05-31,THC,BUY,41.57595804015524,41.57595804015524,35.43000030517578,1473.0362060506757,3.3879832739165536,CLOSE
2018-05-31,URBN,BUY,18.389103981253218,73.55717482373913,41.540000915527344,763.8833962169862,1.756931811299068,CLOSE
2018-05-31,VLO,BUY,16.460497594579667,16.460497594579667,89.48916625976562,1473.036205959812,3.387983273707567,CLOSE
2018-06-29,AMZN,SELL,-27.18114077917697,0.0,84.99000549316406,2310.1253041327163,5.313288199505247,OPEN
2018-06-29,BA,SELL,-8.648576394294114,0.0,312.3584289550781,2701.455735219684,6.213348191005272,OPEN
2018-06-29,ALGN,BUY,1.5350202756750602,1.5350202756750602,342.1400146484375,525.1918596051137,1.2079412770917615,CLOSE
2018-06-29,DECK,BUY,23.89519746289559,59.78824343575184,18.81503677368164,449.5890189787648,1.034054743651159,CLOSE
2018-06-29,ENPH,BUY,78.03742317088253,78.03742317088253,6.730000019073486,525.1918594284851,1.2079412766855158,CLOSE
2018-06-29,FOSL,BUY,19.5456584674727,19.5456584674727,26.8700008392334,525.1918594243608,1.2079412766760298,CLOSE
2018-06-29,GWW,BUY,1.884462559412186,1.884462559412186,278.6958312988281,525.1918595468965,1.207941276957862,CLOSE
2018-06-29,IBKR,BUY,17.543934450216387,166.273092460813,15.359131813049316,269.4596017403704,0.6197570840028518,CLOSE
2018-06-29,LULU,BUY,2.235677188945286,19.840964045223462,124.8499984741211,279.1242936284463,0.6419858753454265,CLOSE
2018-06-29,PANW,BUY,10.581475413089942,53.05457257704449,34.244964599609375,362.36225093290204,0.8334331771456747,CLOSE
2018-06-29,PODD,BUY,3.019224413061949,30.79095610954428,85.69999694824219,258.74752298546736,0.5951193028665749,CLOSE
2018-06-29,RL,BUY,4.833475851599365,4.833475851599365,108.65718078613281,525.1918594326395,1.2079412766950708,CLOSE
2018-06-29,THC,BUY,10.990264909475059,52.5662229496303,33.56999969482422,368.94318965711506,0.8485693362113645,CLOSE
2018-06-29,VLO,BUY,4.575150838722934,21.0356484333026,81.83238220214844,374.39549206685507,0.8611096317537666,CLOSE
2018-07-31,IBKR,SELL,-166.273092460813,0.0,14.274144172668457,2373.4060938210773,5.458834015788478,OPEN
2018-07-31,NKTR,SELL,-3.94402251,0.0,789.0,3111.83376039,7.157217648897,OPEN
2018-07-31,PODD,SELL,-30.79095610954428,0.0,81.68000030517578,2515.005304424231,5.784512200175731,OPEN
2018-07-31,ADBE,BUY,2.203683167817768,6.740513644660048,244.67999267578125,539.1971813613939,1.240153517131206,CLOSE
2018-07-31,ALGN,BUY,1.743994003032721,3.2790142787077814,356.6499938964844,621.9954505371253,1.4305895362353884,CLOSE
2018-07-31,AMZN,BUY,7.905361839757043,7.905361839757043,88.87200164794922,702.5653304505228,1.6159002600362025,CLOSE
2018-07-31,ANF,BUY,15.601088354457582,127.83576445653541,21.874126434326172,341.2601791784988,0.7848984121105472,CLOSE
2018-07-31,DECK,BUY,28.56150680080427,88.3497502365561,18.805038452148438,537.1002336404234,1.235330537372974,CLOSE
2018-07-31,ENPH,BUY,106.5935200289789,184.63094319986143,5.949999809265137,634.231423841324,1.4587322748350455,CLOSE
2018-07-31,FOSL,BUY,23.938954579345364,43.48461304681806,26.200000762939453,627.2006282428215,1.4425614449584896,CLOSE
2018-07-31,FTNT,BUY,55.838924085902015,55.838924085902015,12.581999778747559,702.5653304943208,1.6159002601369379,CLOSE
2018-07-31,LULU,BUY,2.9371766161582036,22.778140661381666,119.94999694824219,352.31432614462483,0.8103229501326372,CLOSE
2018-07-31,M,BUY,24.24738580301914,24.24738580301914,28.974889755249023,702.5653304954699,1.6159002601395807,CLOSE
2018-07-31,NTAP,BUY,6.08910825405408,40.03170689119541,63.38321304321289,385.94724570989587,0.8876786651327606,CLOSE
2018-07-31,PTC,BUY,7.644057256675939,7.644057256675939,91.91000366210938,702.5653304544593,1.6159002600452566,CLOSE
2018-07-31,THC,BUY,10.934231902926737,63.50045485255704,37.630001068115234,411.45515818615274,0.9463468638281514,CLOSE
2018-07-31,TRIP,BUY,13.623767765752476,13.623767765752476,51.569091796875,702.5653305313961,1.615900260222211,CLOSE
2018-09-28,ANF,SELL,-127.83576445653541,0.0,18.208669662475586,2327.719206039091,11.557097359203834,OPEN
2018-09-28,AAP,BUY,1.3508095889476948,1.3508095889476948,148.1304473876953,200.09602874641084,0.9934743329060641,CLOSE
2018-09-28,ALGN,BUY,0.37673713215479,3.6557514108625715,391.2200012207031,147.38710130148112,0.7317751534690261,CLOSE
2018-09-28,AMZN,BUY,1.6731442010876318,9.578506040844674,100.1500015258789,167.56539429194177,0.8319601311193663,CLOSE
2018-09-28,CNC,BUY,2.377435583843342,11.788924078112442,72.38999938964844,172.102560463348,0.8544871056108709,CLOSE
2018-09-28,DXCM,BUY,5.595526793402133,5.595526793402133,35.7599983215332,200.09602874015434,0.9934743328750006,CLOSE
2018-09-28,FOSL,BUY,6.808474380376693,50.293087427194756,23.280000686645508,158.50128825017777,0.7869569555958598,CLOSE
2018-09-28,FTNT,BUY,8.54862698713059,64.3875510730326,18.45400047302246,157.75636646420048,0.7832584280487245,CLOSE
2018-09-28,GWW,BUY,0.5396949050457371,2.424157464457923,324.2392883300781,174.99029192739889,0.8688246569747494,CLOSE
